institution_name,institution_type,department,service_category,address,sigungu,phone,latitude,longitude,geocode_query,matched_address
송도세명한의원,한의원,침구과 사상체질과 한방재활의학과 한방신경정신과 한방안·이비인후·피부과 한방소아과 한방부인과 한방내과,WOMEN_HEALTH,"인천광역시 연수구 인천타워대로54번길 15-5, 301호 (송도동, 송도북일프라자)",연수구,032-435-9700,37.37940128,126.6460203,인천광역시 연수구 인천타워대로54번길 15-5,인천 연수구 인천타워대로54번길 15-5
송도센트럴내과의원,의원,산부인과 내과,WOMEN_HEALTH,"인천광역시 연수구 컨벤시아대로 165, 포스코타워-송도 4층 일부호 (송도동)",연수구,032-832-0000,37.38914089,126.6444427,인천광역시 연수구 컨벤시아대로 165,인천 연수구 컨벤시아대로 165
송도에이스내과의원,의원,가정의학과 영상의학과 비뇨의학과 피부과 이비인후과 소아청소년과 산부인과 외과 정신건강의학과 신경과 내과,WOMEN_HEALTH,"인천광역시 연수구 센트럴로 415, 힐스테이트 송도 더테라스 판매시설동 106동 2층 204,207~211호 (송도동)",연수구,032-858- 5585,37.41087643,126.6269414,인천광역시 연수구 센트럴로 415,인천 연수구 센트럴로 415
송도여성의원,의원,산부인과 피부과 내과 소아청소년과,WOMEN_HEALTH,"인천광역시 연수구 신송로 122 (송도동,송도프라자 2층 201호)",연수구,032-859-0075,37.39581308,126.6524353,인천광역시 연수구 신송로 122,인천 연수구 신송로 122
송도한방병원,한방병원,침구과 사상체질과 한방재활의학과 한방신경정신과 한방안·이비인후·피부과 한방소아과 한방부인과 한방내과,WOMEN_HEALTH,인천광역시 연수구 하모니로 158 송도타임스페이스 6층(송도동),연수구,1661-4248,37.3832947,126.642256,인천광역시 연수구 하모니로 158 송도타임스페이스,인천 연수구 하모니로 158
송도함소아한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 연수구 해돋이로 107, H동 69,70호 (송도동, 더샵퍼스트월드상가)",연수구,032-835-7582,37.39253502,126.6479941,인천광역시 연수구 해돋이로 107,인천 연수구 해돋이로 107
숨쉬는한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 연수구 인천타워대로197번길 16, 리치센트럴 327,328,329호 (송도동)",연수구,032-724-8804,37.38900429,126.6353273,인천광역시 연수구 인천타워대로197번길 16,인천 연수구 인천타워대로197번길 16
스마일한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과 한방응급과,WOMEN_HEALTH,"인천광역시 연수구 앵고개로 260, 맘모스빌딩 304~313호 (동춘동)",연수구,032-822-7582,37.40766554,126.6722915,인천광역시 연수구 앵고개로 260,인천 연수구 앵고개로 260
스마트한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 연수구 송도미래로 30, 송도 BRC 스마트밸리 지식산업센터 F동 317호 (송도동)",연수구,070-4680-7060,37.36664055,126.6472802,인천광역시 연수구 송도미래로 30,인천 연수구 송도미래로 30
아레나한의원,한의원,침구과 사상체질과 한방재활의학과 한방신경정신과 한방안·이비인후·피부과 한방소아과 한방부인과 한방내과,WOMEN_HEALTH,"인천광역시 연수구 해돋이로151번길 4, 304호 (송도동)",연수구,032-721-7580,37.39401757,126.646007,인천광역시 연수구 해돋이로151번길 4,인천 연수구 해돋이로151번길 4
아이누리한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 연수구 송도국제대로 157, 오네스타 401호, 402호 (송도동)",연수구,032-464-8575,37.38094106,126.6566642,인천광역시 연수구 송도국제대로 157,인천 연수구 송도국제대로 157
약선당 부부한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 연수구 먼우금로 190, 연수프라자 203,207,208호 (연수동)",연수구,032-233-1075,37.41405348,126.6767147,인천광역시 연수구 먼우금로 190,인천 연수구 먼우금로 190
어울림한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과,WOMEN_HEALTH,"인천광역시 연수구 신송로125번길 7, 301-1호 (송도동, 이리옴프라자)",연수구,032-858-8275,37.39494769,126.6515584,인천광역시 연수구 신송로125번길 7,인천 연수구 신송로125번길 7
엠티필한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 연수구 센트럴로 263, 송도국제업무단지 C8-2블럭 업무복합시설 업무시설동 3층 4호 (송도동)",연수구,032-710-9052,37.39803857,126.6339426,인천광역시 연수구 센트럴로 263,인천 연수구 센트럴로 263
연수백세한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 침구과,WOMEN_HEALTH,"인천광역시 연수구 원인재로 310, 경남아파트 상가 (연수동)",연수구,032-813-1275,37.42108148,126.693906,인천광역시 연수구 원인재로 310,인천 연수구 원인재로 310
올리브여성의원,의원,가정의학과 영상의학과 피부과 산부인과,WOMEN_HEALTH,"인천광역시 연수구 학나래로6번길 6, 서천빌딩 (선학동)",연수구,032-813-0075,37.42357131,126.6968285,인천광역시 연수구 학나래로6번길 6,인천 연수구 학나래로6번길 6
우리산부인과의원,의원,산부인과 마취통증의학과,WOMEN_HEALTH,인천광역시 연수구 앵고개로 254 (동춘동),연수구,032-818-5121,37.40801153,126.6717733,인천광역시 연수구 앵고개로 254,인천 연수구 앵고개로 254
우소세강한의원,한의원,침구과 사상체질과 한방재활의학과 한방신경정신과 한방안·이비인후·피부과 한방소아과 한방부인과 한방내과,WOMEN_HEALTH,"인천광역시 연수구 앵고개로 266, 한양2차아파트(롯데슈퍼) A동 2층 8호 (동춘동)",연수구,032-822-5757,37.40697214,126.6728196,인천광역시 연수구 앵고개로 266,인천 연수구 앵고개로 266
울림한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 연수구 해돋이로 168-2, 307호 (송도동)",연수구,032-831-3652,37.39501293,126.6456792,인천광역시 연수구 해돋이로 168-2,인천 연수구 해돋이로 168-2
원당한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 연수구 해돋이로 161, 204호 (송도동, 세종프라자)",연수구,032-832-1075,37.39450699,126.6453719,인천광역시 연수구 해돋이로 161,인천 연수구 해돋이로 161
유승엽한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과,WOMEN_HEALTH,"인천광역시 연수구 앵고개로264번길 18 (동춘동, 정방빌딩)",연수구,032-819-9996,37.40708635,126.6721554,인천광역시 연수구 앵고개로264번길 18,인천 연수구 앵고개로264번길 18
윰산부인과의원,의원,산부인과,WOMEN_HEALTH,"인천광역시 연수구 인천타워대로132번길 34, 라이크홈메디컬센터 1동 2,5층 204,503호 (송도동)",연수구,032-858-3773,37.38636398,126.6439449,인천광역시 연수구 인천타워대로132번길 34,인천 연수구 인천타워대로132번길 34
의료법인 나사렛의료재단 나사렛국제병원,종합병원,구강악안면외과 한방재활의학과 한방내과 예방의학과 응급의학과 직업환경의학과 가정의학과 재활의학과 진단검사의학과 영상의학과 비뇨의학과 이비인후과 소아청소년과 산부인과 마취통증의학과 신경외과 정형외과 외과 신경과 내과,WOMEN_HEALTH,"인천광역시 연수구 먼우금로 98 (동춘동, 나사렛국제병원)",연수구,032-899-9999,37.40794902,126.6704838,인천광역시 연수구 먼우금로 98,인천 연수구 먼우금로 98
의료법인 루가의료재단 지안의원,의원,직업환경의학과 가정의학과 영상의학과 산부인과 외과 내과,WOMEN_HEALTH,"인천광역시 연수구 센트럴로 263, 송도국제업무단지 C8-2블럭 업무복합시설 6,7층 (송도동)",연수구,032-830-2700,37.39803857,126.6339426,인천광역시 연수구 센트럴로 263,인천 연수구 센트럴로 263
의료법인 마크로젠의료재단 진헬스의원,의원,내과 산부인과 영상의학과 병리과 진단검사의학과 가정의학과 직업환경의학과,WOMEN_HEALTH,"인천광역시 연수구 인천타워대로132번길 34, 6,7,8층 (송도동)",연수구,032-831-3200,37.38636398,126.6439449,인천광역시 연수구 인천타워대로132번길 34,인천 연수구 인천타워대로132번길 34
이레한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 연수구 신송로 161, 송도 하이츠 301,302호 (송도동)",연수구,032-258-1075,37.39759474,126.6484388,인천광역시 연수구 신송로 161,인천 연수구 신송로 161
이솜한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 연수구 컨벤시아대로230번길 42, 송도아라플라자 2층 207호 (송도동)",연수구,032-858-7575,37.3880856,126.6349147,인천광역시 연수구 컨벤시아대로230번길 42,인천 연수구 컨벤시아대로230번길 42
이화웰봄소아청소년과의원,의원,피부과 이비인후과 안과 소아청소년과 산부인과 정신건강의학과 내과,WOMEN_HEALTH,"인천광역시 연수구 인천타워대로54번길 13, 해승메디피아 2층 (송도동)",연수구,032-833-7119,37.3791728,126.6463595,인천광역시 연수구 인천타워대로54번길 13,인천 연수구 인천타워대로54번길 13
인아당한의원,한의원,침구과 사상체질과 한방재활의학과 한방신경정신과 한방안·이비인후·피부과 한방소아과 한방부인과 한방내과,WOMEN_HEALTH,"인천광역시 연수구 신송로125번길 13, 아크리아 409호 (송도동)",연수구,032-832-4811,37.39456482,126.651182,인천광역시 연수구 신송로125번길 13,인천 연수구 신송로125번길 13
인천송도 더율한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과 한방응급과,WOMEN_HEALTH,"인천광역시 연수구 컨벤시아대로 81, 드림시티 4층 403호 (송도동)",연수구,032-215-1075,37.39494231,126.650165,인천광역시 연수구 컨벤시아대로 81,인천 연수구 컨벤시아대로 81
인천송도리아한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과 한방응급과,WOMEN_HEALTH,"인천광역시 연수구 해돋이로 107, 58~60호 (송도동, 더샵퍼스트월드h동)",연수구,032-831-4975,37.39253502,126.6479941,인천광역시 연수구 해돋이로 107,인천 연수구 해돋이로 107
인천적십자병원,종합병원,치주과 응급의학과 가정의학과 진단검사의학과 영상의학과 산부인과 마취통증의학과 신경외과 정형외과 외과 신경과 내과,WOMEN_HEALTH,"인천광역시 연수구 원인재로 263 (연수동, 인천적십자병원)",연수구,032-899-4000,37.41842755,126.6899325,인천광역시 연수구 원인재로 263,인천 연수구 원인재로 263
자양한방병원,한방병원,"가정의학과, 한방내과, 한방부인과, 한방소아과, 한방안· 이비인후·피부과, 침구과, 한방재활의학과, 사상체질과",WOMEN_HEALTH,"인천광역시 연수구 신송로 154, 4층(송도동)",연수구,032-255-1000,37.39777816,126.6497659,인천광역시 연수구 신송로 154,인천 연수구 신송로 154
자연한의원,한의원,한방내과 한방부인과 한방소아과 한방안·이비인후·피부과 한방신경정신과 한방재활의학과 사상체질과 침구과,WOMEN_HEALTH,"인천광역시 연수구 송도문화로28번길 28, 203동 215호 (송도동, 송도글로벌캠퍼스푸르지오)",연수구,032-719-7582,37.37807821,126.654642,인천광역시 연수구 송도문화로28번길 28,인천 연수구 송도문화로28번길 28
